Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,NA,,1,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,8,,bone carvings,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,4,,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,6,8,bones,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,2,,leather products (large),Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,,1,trophies,Number of specimens,H,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,2,13,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,,1,trophies,Number of specimens,P,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BG,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BR,ZA,,,325,bones,kg,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BR,ZA,,,11,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BR,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BS,ZA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BW,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,NA,,,1,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,NA,,,2,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,NA,,,5,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,ZA,,,4,bones,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,ZA,,,4,skulls,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,ZA,,,15,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,ZA,,,4,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,ZA,,,1,trophies,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CD,NA,,,4,live,Number of specimens,N,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,FR,,1,1,live,Number of specimens,T,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,MC,ZA,10,,hair products,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,ZW,,1,trophies,Number of specimens,E,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,,,204,bones,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,,,10,leather products (small),Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,,,1,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,,,38,skulls,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,,,30,tails,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZA,,,3,trophies,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZW,,1,,skin pieces,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZW,,1,,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CH,ZW,,1,,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CN,NA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CN,ZA,,1,,skins,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CN,ZA,,,3,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CN,ZA,,1,,trophies,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,GB,,,1,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,GB,,1,,live,,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,NA,,,6,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,NA,,4,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,,1,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,2,,bones,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,,1,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,1,,skulls,,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,,1,trophies,Number of specimens,H,F
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,3,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,MZ,,,12,skin pieces,Number of specimens,M,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,MZ,,12,,specimens,Number of specimens,S,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,NA,,35,,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,NA,,6,6,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,NA,,20,,skin pieces,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,NA,,1,,tails,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,NA,,22,29,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,2,,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,,12,live,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,1,,leather products (large),Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,3,,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,,1,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,8,22,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,NA,,,8,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,NA,,44,1,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,NA,,1,,trophies,,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZA,,1,,bones,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZA,,,1,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZA,,,2,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZA,,,1,trophies,Number of specimens,H,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZA,,,18,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZA,,28,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DK,ZW,,1,,trophies,,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,EC,ZA,ZW,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,NA,,,4,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,1,1,leather products (small),Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,2,skins,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,trophies,Number of specimens,H,R
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,21,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FI,NA,,,1,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FI,NA,,4,,feet,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FI,ZA,NA,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FI,ZA,,,3,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,CH,,,1,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,NA,,,3,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,ZW,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,547,547,bones,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,4,leather products (small),Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,1,skins,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,8,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,IE,,2,2,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,NA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,NE,,,8,specimens,,S,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,5,bones,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,4,,bone pieces,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,skins,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,8,4,skins,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,19,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GT,MX,,,1,live,Number of specimens,Z,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GT,ZA,,,30,live,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HR,NA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HR,ZA,,,2,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HR,ZA,,,4,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,GB,,1,,live,,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,1,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,1,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,7,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,9,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,UA,,,1,live,Number of specimens,T,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,UA,,1,,live,,Z,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,ZW,,15,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,1,,bones,,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,,4,feet,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,,4,skins,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,2,,skins,,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,,14,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,,1,trophies,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,1,,trophies,,H,F
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,7,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZW,,2,,bones,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZW,,2,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IN,TH,,,23,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IQ,ZA,,,3,live,Number of specimens,Z,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,GB,ZA,2,,bodies,Number of specimens,P,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,GB,ZA,,2,skulls,Number of specimens,P,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,NA,,1,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,ZA,,11.5,,bones,kg,T,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,ZA,,48,48,bones,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,ZA,,2,2,skins,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,ZA,,1,4,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KR,ZA,,,1,skins,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KZ,ZA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LB,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LT,NA,,,4,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LT,ZA,,,2,bones,kg,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LT,ZA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LT,ZA,,,5,trophies,Number of specimens,P,O
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LT,ZA,,6,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LU,NA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LV,ZA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LV,ZA,,1,,trophies,,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LY,ZA,,,18,live,Number of specimens,Z,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MA,IT,,3,,live,,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ME,BW,,,4,trophies,Number of specimens,H,R
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ML,SN,,10,,live,Number of specimens,T,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MN,IT,ZA,,48,bones,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MN,IT,ZA,,2,skins,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MO,ZA,,,12,live,Number of specimens,N,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,BW,,6,,trophies,Number of specimens,H,R
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,NA,,2,3,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,ZA,1,,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,1,,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,6,bones,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,1,feet,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,14,38,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,4,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,2,,trophies,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZW,,1,,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZW,,6,,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MY,ZA,,,2,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MY,ZA,,,1,live,Number of specimens,Z,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MZ,ZA,,192,,live,Number of specimens,N,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NA,ZA,,1,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,GB,,,1,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,GB,,1,,live,,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,ZA,,,1,leather products (large),Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,ZA,,,3,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,DK,,1,1,live,Number of specimens,Z,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,NA,,1,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,7,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,NA,,1,1,skulls,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,NA,,1,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PA,NA,,1,,skulls,,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PA,NA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PE,ZA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PH,ZA,,,1,trophies,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PK,ZA,,,1,leather products (small),Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PK,ZA,,,1,skins,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PK,ZA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,NA,,2,1,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,NA,,1,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,,5,20,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,QA,ZA,,,1,live,Number of specimens,T,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,QA,ZA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RE,ZA,,,1,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RO,NA,,,2,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RO,ZA,,1,,trophies,Number of specimens,H,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RO,ZA,,5,12,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RS,ZA,,,2,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,NA,,,1,bones,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,NA,,,1,skins,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,NA,,,4,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,1,live,Number of specimens,B,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,2,skins,Number of specimens,P,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,7,trophies,Number of specimens,H,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,,8,bones,Number of specimens,E,W
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,,6,live,Number of specimens,T,C
2023,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,6,,live,Number of specimens,Z,W
