index,location,time,end_time,message,provenance,event_type,event_category,priority,priority_label,attributes,comment,title,notes,reported_by,state,is_contained_in,sort_at,patrol_segments,updated_at,created_at,icon_id,serial_number,url,image_url,geojson,is_collection,event_details,related_subjects,patrols
359,"{'latitude': -19.02592230237802, 'longitude': 27.013883256774875}",2025-03-27 08:49:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T09:50:08.558465Z,[],2025-05-29 09:50:08.558465+00:00,2025-05-29 08:49:54.554048+00:00,GPS_point_rep,28762,https://twiga.pamdas.org/api/v1.0/activity/event/fc4e2387-52e1-4191-b847-7b69661fa7e9,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.013883256774875, -19.02592230237802]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:49:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '5c6f26ca-ed2a-4c90-8860-5fa550213f97', 'unitupdate_subject': '4fe5eb7f-9bcf-44fa-b30f-b6473ce1aca6', 'updates': []}",[],[]
358,"{'latitude': -19.015535690645265, 'longitude': 27.013880556036383}",2025-03-27 08:50:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T09:55:07.960068Z,[],2025-05-29 09:55:07.960068+00:00,2025-05-29 08:50:38.291279+00:00,GPS_point_rep,28763,https://twiga.pamdas.org/api/v1.0/activity/event/e901cf4e-4dde-40b9-910f-0b64fd259311,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.013880556036383, -19.015535690645265]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:50:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'fdf9c874-5cfd-4209-8521-ce492d24b8b7', 'unitupdate_subject': '7126e9ac-a9c7-4c54-a93a-001cc4b6f7f6', 'updates': []}",[],[]
357,"{'latitude': -19.026389535210228, 'longitude': 27.082197072209027}",2025-03-27 08:51:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T09:55:08.113221Z,[],2025-05-29 09:55:08.113221+00:00,2025-05-29 08:52:03.689111+00:00,GPS_point_rep,28764,https://twiga.pamdas.org/api/v1.0/activity/event/0df90883-4b05-4512-9abc-8fccbceaa782,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.082197072209027, -19.026389535210228]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:51:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '33eca5e9-12a4-44bf-b1b2-3369a2aef0dd', 'unitupdate_subject': '8e541403-a9b8-418a-be32-f7ad471d61fb', 'updates': []}",[],[]
356,"{'latitude': -19.057981578332246, 'longitude': 27.20803102527006}",2025-03-27 08:54:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T09:55:08.155985Z,[],2025-05-29 09:55:08.155985+00:00,2025-05-29 08:54:29.178544+00:00,GPS_point_rep,28765,https://twiga.pamdas.org/api/v1.0/activity/event/81bfe5f1-37e9-4a5e-9693-e5bed5cd6578,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.20803102527006, -19.057981578332246]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:54:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'f42e549d-5048-4c91-a02f-ec6e9f362ec1', 'unitupdate_subject': 'aaec5670-3d6a-4999-a84c-9093e10f54d2', 'updates': []}",[],[]
355,"{'latitude': -19.016010286573078, 'longitude': 27.24702552621801}",2025-03-27 08:55:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T10:00:07.973531Z,[],2025-05-29 10:00:07.973531+00:00,2025-05-29 08:55:54.838504+00:00,GPS_point_rep,28766,https://twiga.pamdas.org/api/v1.0/activity/event/5fd40f85-c7d3-46d0-ae47-7f28ef67b253,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.24702552621801, -19.016010286573078]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:55:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '47fc178b-10d6-42bc-8041-6920194b9a76', 'unitupdate_subject': 'b258d86a-e5a8-4ad7-ab64-273f6b32fc92', 'updates': []}",[],[]
354,"{'latitude': -19.016006489561533, 'longitude': 27.13714489733664}",2025-03-27 08:57:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T10:00:08.070280Z,[],2025-05-29 10:00:08.070280+00:00,2025-05-29 08:57:44.942831+00:00,GPS_point_rep,28767,https://twiga.pamdas.org/api/v1.0/activity/event/fa5b3128-33de-42fb-8a0d-37654cc22001,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.13714489733664, -19.016006489561533]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:57:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'dd10f687-10e2-43fc-9ad1-58760c2e0441', 'unitupdate_subject': 'b3c4f553-eba0-47df-bb51-3fbd79b78193', 'updates': []}",[],[]
353,"{'latitude': -18.984847045677796, 'longitude': 27.22505417543016}",2025-03-27 08:58:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-05-29T10:00:08.144057Z,[],2025-05-29 10:00:08.144057+00:00,2025-05-29 08:59:09.262723+00:00,GPS_point_rep,28768,https://twiga.pamdas.org/api/v1.0/activity/event/1aa71638-b093-4ae0-9ab0-9a79bb890d59,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [27.22505417543016, -18.984847045677796]}, 'properties': {'message': '', 'datetime': '2025-03-27T08:58:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'e13fa370-932a-4a3a-b2c5-3fe2e34c5cd2', 'unitupdate_subject': 'ccafa14e-a79b-48cb-9685-63d1912cd8f2', 'updates': []}",[],[]
466,"{'latitude': -22.57398988048641, 'longitude': 17.081525517608412}",2025-04-01 11:49:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T12:51:11.250219Z,[],2025-04-03 12:51:11.250219+00:00,2025-04-03 11:49:49.301845+00:00,GPS_point_rep,27139,https://twiga.pamdas.org/api/v1.0/activity/event/eb1d8c15-e1fb-4918-9fdb-583f27a363b9,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081525517608412, -22.57398988048641]}, 'properties': {'message': '', 'datetime': '2025-04-01T11:49:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '4f2b65ab-5ce8-4d24-97e7-9211868e136f', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
465,"{'latitude': -22.57404555117428, 'longitude': 17.081517866856558}",2025-04-01 11:49:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T12:51:11.518701Z,[],2025-04-03 12:51:11.518701+00:00,2025-04-03 11:50:24.035237+00:00,GPS_point_rep,27140,https://twiga.pamdas.org/api/v1.0/activity/event/7f74965e-d5c9-4012-b9b4-88c4003de76a,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081517866856558, -22.57404555117428]}, 'properties': {'message': '', 'datetime': '2025-04-01T11:49:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '3fc01389-0b41-4d41-9070-009d2d3ab608', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
464,"{'latitude': -22.573991066810137, 'longitude': 17.081533066353302}",2025-04-01 11:50:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T12:51:11.597970Z,[],2025-04-03 12:51:11.597970+00:00,2025-04-03 11:50:57.909449+00:00,GPS_point_rep,27141,https://twiga.pamdas.org/api/v1.0/activity/event/db693b5a-229e-4238-bf7f-9950c3b9021e,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081533066353302, -22.573991066810137]}, 'properties': {'message': '', 'datetime': '2025-04-01T11:50:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '6a39d1f8-5aa6-4bec-81dd-29e4a9dd1b6d', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
462,"{'latitude': -22.573964634497727, 'longitude': 17.08153249651005}",2025-04-01 11:51:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T12:56:11.392872Z,[],2025-04-03 12:56:11.392872+00:00,2025-04-03 11:51:59.869511+00:00,GPS_point_rep,27143,https://twiga.pamdas.org/api/v1.0/activity/event/e355cb3a-a31d-4950-a007-5eefc5288880,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08153249651005, -22.573964634497727]}, 'properties': {'message': '', 'datetime': '2025-04-01T11:51:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '5cf8728d-f784-4540-a0c6-7bdb2d302716', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
463,"{'latitude': -22.573986240409965, 'longitude': 17.081540470828287}",2025-04-01 11:51:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T12:56:11.232391Z,[],2025-04-03 12:56:11.232391+00:00,2025-04-03 11:51:26.997399+00:00,GPS_point_rep,27142,https://twiga.pamdas.org/api/v1.0/activity/event/96b70476-68e8-490a-9301-a6e4021aed35,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081540470828287, -22.573986240409965]}, 'properties': {'message': '', 'datetime': '2025-04-01T11:51:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '9ca52555-eaba-46e7-9428-ad281fa50d2b', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
461,"{'latitude': -22.573973030026394, 'longitude': 17.081547669122045}",2025-04-01 11:52:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T12:56:11.449815Z,[],2025-04-03 12:56:11.449815+00:00,2025-04-03 11:52:29.881886+00:00,GPS_point_rep,27144,https://twiga.pamdas.org/api/v1.0/activity/event/b28eaa66-a602-45c5-8314-8a09e6ee44c5,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081547669122045, -22.573973030026394]}, 'properties': {'message': '', 'datetime': '2025-04-01T11:52:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '09ecc47e-9329-4c95-bb86-6e93f0fa66e5', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
